Plan ID,Day,Exercise Name,Muscle Group,Workout Type,Fitness Level,Equipment Needed,Sets,Reps,Rest Time (seconds),Duration (minutes),AI Category,Intensity,Superset/Regular,Calories Burned,Workout Notes
24,6,Dips,Triceps,HIIT,Advanced,None,5,15,30,10,HIIT + Advanced + None,5,No,200,Use parallel bars.
24,6,Reverse Fly,Shoulders,HIIT,Advanced,None,5,15,30,10,HIIT + Advanced + None,5,No,200,Control the movement.
24,6,Leg Raises,Core,HIIT,Advanced,None,5,30,30,10,HIIT + Advanced + None,5,No,200,Keep legs straight.
24,7,Skaters,Full-Body,HIIT,Advanced,None,5,15,30,10,HIIT + Advanced + None,5,No,200,Engage core.
24,7,Wall Sit,Legs,HIIT,Advanced,None,5,30,30,10,HIIT + Advanced + None,5,No,200,Hold for 30 seconds.
24,7,Cable Fly,Chest,HIIT,Advanced,None,5,15,30,10,HIIT + Advanced + None,5,No,200,Use a cable machine.
24,7,Seated Rows,Back,HIIT,Advanced,None,5,15,30,10,HIIT + Advanced + None,5,No,200,Use a resistance band.
24,7,Plank with Leg Lift,Core,HIIT,Advanced,None,5,30,30,10,HIIT + Advanced + None,5,No,200,Lift one leg at a time.

25,1,Dumbbell Jumping Jacks,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Warm up with light movements.
25,1,Dumbbell Squats,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Focus on form.
25,1,Dumbbell Lunges,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep weights light.
25,1,Dumbbell Push-Ups,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Modify if needed.
25,1,Dumbbell Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the movement.
25,2,Dumbbell 5 Knees,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
25,2,Dumbbell Deadlifts,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep back straight.
25,2,Dumbbell Shoulder Press,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use controlled motion.
25,2,Dumbbell Bicep Curls,Arms,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Focus on biceps.
25,2,Dumbbell Plank,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds.
25,3,Dumbbell Burpees,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Start s2.
25,3,Dumbbell Step-Ups,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a stable platform.
25,3,Dumbbell Chest Press,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep elbows close.
25,3,Dumbbell Lat Pulldowns,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
25,3,Dumbbell Side Plank,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds on each side.
25,4,Dumbbell Mountain Climbers,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
25,4,Dumbbell Bulgarian Split Squats,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a bench.
25,4,Dumbbell Incline Bench Press,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use an incline bench.
25,4,Dumbbell Bent Over Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep back flat.
25,4,Dumbbell Russian Twists,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the twist.
25,5,Dumbbell Jump Rope,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Simulate jump rope.
25,5,Dumbbell Single Leg Deadlifts,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep balance.
25,5,Dumbbell Decline Push-Ups,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a bench.
25,5,Dumbbell Face Pulls,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
25,5,Dumbbell Bicycle Crunches,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the motion.
25,6,Dumbbell Box Jumps,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a stable box.
25,6,Dumbbell Glute Bridges,Legs,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage glutes.
25,6,Dumbbell Dips,Triceps,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use parallel bars.
25,6,Dumbbell Reverse Fly,Shoulders,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Control the movement.
25,6,Dumbbell Leg Raises,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Keep legs straight.
25,7,Dumbbell Skaters,Full-Body,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Engage core.
25,7,Dumbbell Wall Sit,Legs,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Hold for 30 seconds.
25,7,Dumbbell Cable Fly,Chest,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a cable machine.
25,7,Dumbbell Seated Rows,Back,Strength,Beginner,Dumbbell,3,15,30,10,Strength + Beginner + Dumbbell,2,No,100,Use a resistance band.
25,7,Dumbbell Plank with Leg Lift,Core,Strength,Beginner,Dumbbell,3,30,30,10,Strength + Beginner + Dumbbell,2,No,100,Lift one leg at a time.

26,1,Resistance Band Jumping Jacks,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Warm up with light movements.
26,1,Resistance Band Squats,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Focus on form.
26,1,Resistance Band Lunges,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep band taut.
26,1,Resistance Band Push-Ups,Chest,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Modify if needed.
26,1,Resistance Band Rows,Back,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Control the movement.
26,2,Resistance Band 5 Knees,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Engage core.
26,2,Resistance Band Deadlifts,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep back straight.
26,2,Resistance Band Shoulder Press,Shoulders,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use controlled motion.
26,2,Resistance Band Bicep Curls,Arms,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Focus on biceps.
26,2,Resistance Band Plank,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Hold for 30 seconds.
26,3,Resistance Band Burpees,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Start s2.
26,3,Resistance Band Step-Ups,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a stable platform.
26,3,Resistance Band Chest Press,Chest,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep elbows close.
26,3,Resistance Band Lat Pulldowns,Back,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a resistance band.
26,3,Resistance Band Side Plank,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Hold for 30 seconds on each side.
26,4,Resistance Band Mountain Climbers,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Engage core.
26,4,Resistance Band Bulgarian Split Squats,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a bench.
26,4,Resistance Band Incline Bench Press,Chest,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use an incline bench.
26,4,Resistance Band Bent Over Rows,Back,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep back flat.
26,4,Resistance Band Russian Twists,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Control the twist.
26,5,Resistance Band Jump Rope,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Simulate jump rope.
26,5,Resistance Band Single Leg Deadlifts,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep balance.
26,5,Resistance Band Decline Push-Ups,Chest,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a bench.
26,5,Resistance Band Face Pulls,Shoulders,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a resistance band.
26,5,Resistance Band Bicycle Crunches,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Control the motion.
26,6,Resistance Band Box Jumps,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a stable box.
26,6,Resistance Band Glute Bridges,Legs,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Engage glutes.
26,6,Resistance Band Dips,Triceps,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use parallel bars.
26,6,Resistance Band Reverse Fly,Shoulders,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Control the movement.
26,6,Resistance Band Leg Raises,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Keep legs straight.
26,7,Resistance Band Skaters,Full-Body,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Engage core.
26,7,Resistance Band Wall Sit,Legs,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Hold for 30 seconds.
26,7,Resistance Band Cable Fly,Chest,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a cable machine.
26,7,Resistance Band Seated Rows,Back,Strength,Beginner,Resistance Band,3,15,30,10,Strength + Beginner + Resistance Band,2,No,100,Use a resistance band.
26,7,Resistance Band Plank with Leg Lift,Core,Strength,Beginner,Resistance Band,3,30,30,10,Strength + Beginner + Resistance Band,2,No,100,Lift one leg at a time.

27,1,Treadmill Walking,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Warm up with a light walk.
27,1,Treadmill Incline Walk,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,1,Treadmill Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Start with a s3 jog.
27,1,Treadmill Interval Walking,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between walking and jogging.
27,1,Treadmill Cool Down,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,2,Treadmill Hill Walking,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Engage glutes and hamstrings.
27,2,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,2,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,2,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,2,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,3,Treadmill Hill Sprints,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,3,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,3,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,3,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,3,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,4,Treadmill Hill Sprints,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,4,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,4,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,4,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,4,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,5,Treadmill Hill Sprints,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,5,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,5,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,5,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,5,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,6,Treadmill Hill Sprints,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,6,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,6,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,6,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,6,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.
27,7,Treadmill Hill Sprints,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,7,Treadmill Steady State Jog,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Maintain a steady pace.
27,7,Treadmill Interval Jogging,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Alternate between jogging and walking.
27,7,Treadmill Incline Jogging,Legs,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,Increase incline gradually.
27,7,Treadmill Cool Down Walk,Full-Body,Strength,Beginner,Treadmill,3,15,30,10,Strength + Beginner + Treadmill,3,No,100,S3 down to a walk.

28,1,Jumping Jacks,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Warm up with light movements.
28,1,Squats,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Focus on form.
28,1,Lunges,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Keep balance.
28,1,Push-Ups,Chest,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Modify if needed.
28,1,Rows,Back,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Control the movement.
28,2,5 Knees,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Engage core.
28,2,Deadlifts,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Keep back straight.
28,2,Shoulder Press,Shoulders,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use controlled motion.
28,2,Bicep Curls,Arms,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Focus on biceps.
28,2,Plank,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Hold for 30 seconds.
28,3,Burpees,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Start s3.
28,3,Step-Ups,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a stable platform.
28,3,Chest Press,Chest,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Keep elbows close.
28,3,Lat Pulldowns,Back,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a resistance band.
28,3,Side Plank,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Hold for 30 seconds on each side.
28,4,Mountain Climbers,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Engage core.
28,4,Bulgarian Split Squats,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a bench.
28,4,Incline Bench Press,Chest,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use an incline bench.
28,4,Bent Over Rows,Back,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Keep back flat.
28,4,Russian Twists,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Control the twist.
28,5,Jump Rope,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Simulate jump rope.
28,5,Single Leg Deadlifts,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Keep balance.
28,5,Decline Push-Ups,Chest,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a bench.
28,5,Face Pulls,Shoulders,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a resistance band.
28,5,Bicycle Crunches,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Control the motion.
28,6,Box Jumps,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a stable box.
28,6,Glute Bridges,Legs,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Engage glutes.
28,6,Dips,Triceps,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use parallel bars.
28,6,Reverse Fly,Shoulders,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Control the movement.
28,6,Leg Raises,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Keep legs straight.
28,7,Skaters,Full-Body,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Engage core.
28,7,Wall Sit,Legs,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Hold for 30 seconds.
28,7,Cable Fly,Chest,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a cable machine.
28,7,Seated Rows,Back,Strength,Beginner,None,3,15,30,10,Strength + Beginner + None,3,No,100,Use a resistance band.
28,7,Plank with Leg Lift,Core,Strength,Beginner,None,3,30,30,10,Strength + Beginner + None,3,No,100,Lift one leg at a time.

29,1,Dumbbell Jumping Jacks,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Warm up with light movements.
29,1,Dumbbell Squats,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Focus on form.
29,1,Dumbbell Lunges,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep weights moderate.
29,1,Dumbbell Push-Ups,Chest,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Modify if needed.
29,1,Dumbbell Rows,Back,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Control the movement.
29,2,Dumbbell 5 Knees,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Engage core.
29,2,Dumbbell Deadlifts,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep back straight.
29,2,Dumbbell Shoulder Press,Shoulders,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use controlled motion.
29,2,Dumbbell Bicep Curls,Arms,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Focus on biceps.
29,2,Dumbbell Plank,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Hold for 30 seconds.
29,3,Dumbbell Burpees,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Start s3.
29,3,Dumbbell Step-Ups,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a stable platform.
29,3,Dumbbell Chest Press,Chest,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep elbows close.
29,3,Dumbbell Lat Pulldowns,Back,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a resistance band.
29,3,Dumbbell Side Plank,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Hold for 30 seconds on each side.
29,4,Dumbbell Mountain Climbers,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Engage core.
29,4,Dumbbell Bulgarian Split Squats,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a bench.
29,4,Dumbbell Incline Bench Press,Chest,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use an incline bench.
29,4,Dumbbell Bent Over Rows,Back,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep back flat.
29,4,Dumbbell Russian Twists,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Control the twist.
29,5,Dumbbell Jump Rope,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Simulate jump rope.
29,5,Dumbbell Single Leg Deadlifts,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep balance.
29,5,Dumbbell Decline Push-Ups,Chest,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a bench.
29,5,Dumbbell Face Pulls,Shoulders,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a resistance band.
29,5,Dumbbell Bicycle Crunches,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Control the motion.
29,6,Dumbbell Box Jumps,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a stable box.
29,6,Dumbbell Glute Bridges,Legs,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Engage glutes.
29,6,Dumbbell Dips,Triceps,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use parallel bars.
29,6,Dumbbell Reverse Fly,Shoulders,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Control the movement.
29,6,Dumbbell Leg Raises,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Keep legs straight.
29,7,Dumbbell Skaters,Full-Body,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Engage core.
29,7,Dumbbell Wall Sit,Legs,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Hold for 30 seconds.
29,7,Dumbbell Cable Fly,Chest,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a cable machine.
29,7,Dumbbell Seated Rows,Back,Strength,Intermediate,Dumbbell,4,15,30,10,Strength + Intermediate + Dumbbell,4,No,150,Use a resistance band.
29,7,Dumbbell Plank with Leg Lift,Core,Strength,Intermediate,Dumbbell,4,30,30,10,Strength + Intermediate + Dumbbell,4,No,150,Lift one leg at a time.

30,1,Resistance Band Jumping Jacks,Full-Body,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Warm up with light movements.
30,1,Resistance Band Squats,Legs,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Focus on form.
30,1,Resistance Band Lunges,Legs,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Keep band taut.
30,1,Resistance Band Push-Ups,Chest,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Modify if needed.
30,1,Resistance Band Rows,Back,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Control the movement.
30,2,Resistance Band 5 Knees,Full-Body,Strength,Intermediate,Resistance Band,4,15,30,10,Strength + Intermediate + Resistance Band,4,No,150,Engage core.
